,user_id,order_id,order_date,booking_date,order_status,device_id,dport,aport,dport_city,aport_city,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time
380,M2218065142,D00000616,2022/1/14 21:19,2022/1/14 0:00,S,umgkm-irdxd-8a6ld-cd2rx-4wigb,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,99
381,M4980760889,D00000093,2022/1/3 10:32,2022/1/3 0:00,R,y9nme-crfs4-66pui-9j96l-pjr9b,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,141
382,M4492546322,D00000094,2022/1/3 10:48,2022/1/3 0:00,S,s5r8i-eh008-ra0g8-1lynu-1bl9g,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,63
383,M2536971948,D00000590,2022/1/14 15:34,2022/1/14 0:00,R,917qt-bvczq-rgbc1-6pnc5-r9iuh,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,68
384,M161957887,D00000585,2022/1/14 13:48,2022/1/14 0:00,S,7fkke-15rsg-5n9g1-dwnss-f98ke,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,76
385,M2218932632,D00000105,2022/1/3 14:05,2022/1/3 0:00,S,i2d1l-vkfo7-zc9is-l6fmo-s1rry,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,129
386,M2205302656,D00000631,2022/1/15 10:22,2022/1/15 0:00,S,5rl3v-hvgt1-lb8qz-1umdv-mp27w,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,92
387,M4163384099,D00000655,2022/1/15 19:53,2022/1/15 0:00,R,wy6ud-yg55r-rrupw-jtnuz-w7gyt,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,93
388,M351820008,D00000638,2022/1/15 12:40,2022/1/15 0:00,S,h1lnk-6dp9f-nyift-0v6tb-3hfq1,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,91
389,M4922856659,D00000706,2022/1/17 2:10,2022/1/17 0:00,S,3l4b2-75nrt-uwd62-62mbn-xfjwi,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,138
390,M513576314,D00000624,2022/1/15 1:10,2022/1/15 0:00,S,i05j5-ddbsm-waumm-4hwfz-wlbxs,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,124
391,M2545997550,D00000514,2022/1/12 17:20,2022/1/12 0:00,S,wyjcl-km6j3-ue4ja-pnjej-gck0v,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,48
392,M2912538263,D00000295,2022/1/7 19:04,2022/1/7 0:00,R,5mimg-okgku-14ocz-1d0er-g9zhp,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,96
393,M409827437,D00000460,2022/1/11 16:30,2022/1/11 0:00,S,1ohe5-yx0p6-lr8ps-9gzfl-wtk79,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,81
394,M135410898,D00000586,2022/1/14 13:55,2022/1/14 0:00,R,xqvnd-oy4a6-vyxp7-r7byz-j6uy9,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,38
395,M339082399,D00000654,2022/1/15 19:13,2022/1/15 0:00,S,5n4ec-2gwg5-alqy7-1dydg-r1umc,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,115
396,M2822648647,D00000510,2022/1/12 14:56,2022/1/12 0:00,S,fa88r-2lhuu-4rikc-5flw5-qblvo,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,102
397,M4803086619,D00000672,2022/1/16 12:11,2022/1/16 0:00,S,3xtar-8lmak-2y7u4-uwf1w-7vg48,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,94
398,M4964896605,D00000671,2022/1/16 11:05,2022/1/16 0:00,S,kxj1p-g6a4z-w5yio-ir0ec-mlcl6,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,105
399,M3386157966,D00000083,2022/1/2 22:17,2022/1/2 0:00,S,dpncg-y3rcq-2fnrg-27dh2-nstkh,SYX,KHN,三亚,南昌,SYX,KHN,2022/1/15 6:40,PN6317,2022/1/15,PN6317_2022-01-15,120
400,M3182643756,D00000161,2022/1/4 17:24,2022/1/4 0:00,R,9fttg-6m660-ag1nd-vtdvx-53cky,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,68
401,M150884620,D00000539,2022/1/13 12:51,2022/1/13 0:00,R,cfd3s-e6pdo-3s89f-7eibb-4wbqv,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,61
402,M3219339415,D00000697,2022/1/16 19:23,2022/1/16 0:00,S,6ogow-5bdne-pt7rx-p99vb-gy1dn,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,93
403,M2562254920,D00000258,2022/1/6 20:16,2022/1/6 0:00,R,4nuq8-v9i1o-f6krw-o921z-0jpgv,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,107
404,M2402509584,D00000595,2022/1/14 15:53,2022/1/14 0:00,S,73lkz-3e82z-vat3q-xchvi-lpxyg,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,119
405,M198059717,D00000644,2022/1/15 14:41,2022/1/15 0:00,S,4pbw8-k0azi-92zuf-2irfw-skwob,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,94
406,M498833397,D00000232,2022/1/6 11:43,2022/1/6 0:00,S,4odt7-zdsm3-8tkc2-vcel9-vmv7x,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,138
407,M2639450160,D00000613,2022/1/14 20:05,2022/1/14 0:00,S,u0hx0-d8x8r-w9n88-nhbms-v972l,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,128
408,M234870308,D00000669,2022/1/16 10:15,2022/1/16 0:00,S,k1jhq-r4ihv-j37l1-eshqy-n0g49,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,87
409,M473462788,D00000610,2022/1/14 19:52,2022/1/14 0:00,S,lste4-sjnor-uocy3-0pa64-2pvz9,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,93
410,M437440035,D00000500,2022/1/12 12:05,2022/1/12 0:00,R,uj8hs-y4z6f-qrmd9-oico7-hh0xe,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,95
411,M3671832853,D00000715,2022/1/17 10:42,2022/1/17 0:00,S,8gvan-deaqg-n6c30-0ruzy-rts8y,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,68
412,M355640949,D00000700,2022/1/16 21:08,2022/1/16 0:00,S,n0r4a-kz57c-tv08g-q1a13-s1rug,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,95
413,M4504781647,D00000564,2022/1/13 21:50,2022/1/13 0:00,S,3ziy7-80gzk-dgwsi-82x9y-rmrmz,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,105
414,M4618080287,D00000649,2022/1/15 17:38,2022/1/15 0:00,R,g0yqh-x9ryw-6pi1u-d5b06-ytova,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,159
415,M4173874869,D00000256,2022/1/6 19:28,2022/1/6 0:00,R,7jbyr-z2c8p-qok58-2u1vp-6m3hv,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,100
416,M2761961350,D00000650,2022/1/15 18:03,2022/1/15 0:00,S,hdxof-13ccm-mg3vq-xnt1j-bhx2d,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,119
417,M398730305,D00000718,2022/1/17 11:06,2022/1/17 0:00,S,jpfbo-ef3s5-h0uw6-p03k1-hfyug,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,97
418,M141390279,D00000477,2022/1/11 20:44,2022/1/11 0:00,S,67p5t-52jgu-6049v-ays6n-tqj1k,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,118
419,M455661558,D00000688,2022/1/16 16:46,2022/1/16 0:00,S,dlffl-f03an-x30gr-rez4z-6dibg,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,90
420,M2554784557,D00000326,2022/1/8 16:03,2022/1/8 0:00,S,62v6s-ltcq6-6picl-t8kdg-0931h,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,138
421,M4521585627,D00000023,2022/1/1 14:31,2022/1/1 0:00,S,jo5gx-qp5ir-s41t8-nekmq-2rl13,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,92
422,M4159875637,D00000670,2022/1/16 10:20,2022/1/16 0:00,S,2ko95-hs10y-q1051-2naw2-4a07a,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,72
423,M4968068312,D00000698,2022/1/16 19:54,2022/1/16 0:00,S,8i7y6-tmxl3-3ib0b-64ubo-7w257,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,76
424,M2938926214,D00000397,2022/1/10 11:58,2022/1/10 0:00,R,5thb7-qfcwk-17w2a-ucx02-u7gay,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,76
425,M4196486598,D00000741,2022/1/17 22:16,2022/1/17 0:00,S,z1id0-wr8vb-pc5ws-zpzr0-th0l6,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,104
426,M227061465,D00000345,2022/1/8 23:09,2022/1/8 0:00,S,ndwg1-14u7o-rc17z-ft0ip-a7gpz,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,81
427,M604764059,D00000713,2022/1/17 9:51,2022/1/17 0:00,S,r0stc-17hl6-xolbp-ijme5-rb7do,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,128
428,M2625106013,D00000691,2022/1/16 17:17,2022/1/16 0:00,S,daxvn-letpu-h0rc3-lqq0g-verpe,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,75
429,M2769129555,D00000572,2022/1/14 10:14,2022/1/14 0:00,S,66091-3a57p-dp4m7-1qikp-0ie2o,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,115
430,M164961809,D00000695,2022/1/16 18:42,2022/1/16 0:00,S,jnekf-mktf8-0zecd-ywz3p-nkk4f,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,127
431,M233632998,D00000641,2022/1/15 14:06,2022/1/15 0:00,S,c70yq-6mxi7-mk5ut-ej5nu-xm7od,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,149
432,M458586938,D00000513,2022/1/12 16:47,2022/1/12 0:00,S,i3ubn-le6ax-eog85-jktlw-6ahmf,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,81
433,M2804433343,D00000347,2022/1/9 0:41,2022/1/9 0:00,T,q9kwk-n520v-2bym1-187gl-19ftc,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,86
434,M4680598673,D00000052,2022/1/2 11:16,2022/1/2 0:00,S,aqqgv-eelhl-julwv-mr3pr-sttnz,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,60
435,M104558554,D00000571,2022/1/14 10:05,2022/1/14 0:00,R,r8rmr-ybjx3-ufh17-frs7n-b09mf,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,96
436,M2240669944,D00000728,2022/1/17 17:14,2022/1/17 0:00,S,zf6cz-b5txh-1o9t1-i225h-fqifn,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,107
437,M3819399078,D00000720,2022/1/17 11:28,2022/1/17 0:00,S,96trs-6mgy6-6bcuu-h3m81-c6t79,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,115
438,M4384275757,D00000674,2022/1/16 12:33,2022/1/16 0:00,S,xjjea-zsldg-8q21l-v30j6-t9pwf,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,32
439,M178784976,D00000449,2022/1/11 12:41,2022/1/11 0:00,S,euzoc-oydlz-qcghp-tw657-nhhsx,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,81
440,M573306420,D00000600,2022/1/14 17:25,2022/1/14 0:00,T,fy2k2-20ghi-19uk2-c5y1l-xgrgy,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,127
441,M492905899,D00000252,2022/1/6 18:42,2022/1/6 0:00,S,i3z8l-iwv3p-l7hvj-oakqj-rp4jn,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,130
442,M3421327528,D00000429,2022/1/10 23:08,2022/1/10 0:00,R,h9abu-jj51b-34935-pe1t5-ops2w,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,92
443,M3470313652,D00000306,2022/1/7 22:20,2022/1/7 0:00,S,28ih9-5m3zx-53e2m-20rp6-7sa5w,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,70
444,M2965289230,D00000724,2022/1/17 14:24,2022/1/17 0:00,R,m61gf-ytc37-bzv7l-gdopw-viqvc,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,118
445,M487366382,D00000726,2022/1/17 16:26,2022/1/17 0:00,S,dja5b-vnjn7-rcvrt-yrnh5-6jvvd,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,92
446,M3022869852,D00000370,2022/1/9 16:36,2022/1/9 0:00,R,6ug00-ih15a-l4z6z-zhdga-6druc,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,90
447,M2202491685,D00000114,2022/1/3 17:35,2022/1/3 0:00,S,fv8ud-eqqgi-xtdkh-tjgbo-24v5v,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,90
448,M2728665140,D00000725,2022/1/17 15:26,2022/1/17 0:00,S,8m6b5-0fetn-v4yb2-8z6os-ec7nb,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,126
449,M4127077408,D00000312,2022/1/8 8:25,2022/1/8 0:00,S,tc4ci-5vdyz-1bsrw-pgorz-cp4yx,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,86
450,M23456085,D00000457,2022/1/11 15:14,2022/1/11 0:00,S,akw6p-tdi0y-2k429-rij1b-l93za,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,159
451,M510566216,D00000070,2022/1/2 16:06,2022/1/2 0:00,R,fh7dd-ij9a2-prxs6-4vr9p-bbt9j,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,75
452,M2986965083,D00000736,2022/1/17 20:04,2022/1/17 0:00,S,4k7hc-usv8s-5jirh-m32qc-zgeg0,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,127
453,M4979877867,D00000120,2022/1/3 20:02,2022/1/3 0:00,R,v0dxg-drut0-ej946-wnbt4-fudvu,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,110
454,M2966015212,D00000342,2022/1/8 21:15,2022/1/8 0:00,S,b54yd-jzc01-t6bu0-uxv3c-enlvo,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,113
455,M3011782692,D00000645,2022/1/15 15:14,2022/1/15 0:00,S,wyoak-iftn5-ofi8b-27o53-8hx0o,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,98
456,M2555474147,D00000730,2022/1/17 18:18,2022/1/17 0:00,S,0faub-tnvm1-va1oz-3173r-oc9ue,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,103
457,M3252586119,D00000766,2022/1/18 12:27,2022/1/18 0:00,S,vm3c9-1ud01-zg2kf-hlp8t-m0132,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,90
458,M4854473636,D00000438,2022/1/11 9:26,2022/1/11 0:00,S,9wcf8-v6rxu-1d3h8-x8cio-fg900,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,95
459,M463899788,D00000243,2022/1/6 14:57,2022/1/6 0:00,R,0a4vq-1cfpz-eg032-djepe-v4mtc,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,104
460,M2672170174,D00000749,2022/1/18 7:38,2022/1/18 0:00,S,etucq-playy-ojtiw-kbfyf-9hghr,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,57
461,M590006387,D00000552,2022/1/13 17:21,2022/1/13 0:00,R,s2n3r-uypwu-1081a-wpljm-hiyk4,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,137
462,M559041304,D00000400,2022/1/10 12:31,2022/1/10 0:00,S,dbxyf-3kzy3-jggeg-3ndul-oxsc3,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,68
463,M240700583,D00000673,2022/1/16 12:15,2022/1/16 0:00,S,3gvdg-wxsr6-fcbfp-ygi7r-z36fg,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,123
464,M2709562532,D00000754,2022/1/18 9:35,2022/1/18 0:00,T,wb9ta-0gt39-npuyx-sfb2j-ctgzu,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,109
465,M426328793,D00000041,2022/1/1 23:15,2022/1/1 0:00,S,iqzrg-a9s37-to729-f2lpe-d11ji,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,89
466,M460042279,D00000774,2022/1/18 15:49,2022/1/18 0:00,S,c2k1q-ndvw6-ew1vm-uiha4-v3mcb,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,62
467,M2202799159,D00000779,2022/1/18 16:57,2022/1/18 0:00,S,y183u-52jzn-i4h1m-tcum2-b1ti4,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,138
468,M3639632621,D00000757,2022/1/18 11:12,2022/1/18 0:00,S,v841h-dej2m-53brp-zfg4l-ch6qn,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,62
469,M3513554513,D00000762,2022/1/18 11:45,2022/1/18 0:00,S,hx999-7gj28-yuoh6-d43xa-joxvd,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,76
470,M2527629739,D00000775,2022/1/18 15:53,2022/1/18 0:00,S,by6r4-cqaz8-e8kz6-4lve4-urez8,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,94
471,M3976852529,D00000703,2022/1/16 22:19,2022/1/16 0:00,R,2ec6c-dsxja-qe2gd-r8x63-pysuc,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,105
472,M2509633540,D00000017,2022/1/1 10:09,2022/1/1 0:00,R,ngmxj-0qixx-fihbt-nmkmr-asul2,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,62
473,M4449156335,D00000419,2022/1/10 19:14,2022/1/10 0:00,S,8t8x8-6s5r7-ivc41-pwx1l-xeml1,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,82
474,M2850091158,D00000542,2022/1/13 14:21,2022/1/13 0:00,R,9vgti-u2nue-eentv-1zrnt-rb6i3,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,75
475,M291265743,D00000520,2022/1/12 21:42,2022/1/12 0:00,S,4bm07-onwpg-v7juu-nuwfw-oig5h,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,99
476,M4991748501,D00000781,2022/1/18 17:42,2022/1/18 0:00,S,qourl-gus17-3gkka-b72ri-jhoqg,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,32
477,M2762316248,D00000643,2022/1/15 14:19,2022/1/15 0:00,S,liyzv-vy4d3-my6kn-ebrjl-va98q,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,82
478,M618323154,D00000740,2022/1/17 22:05,2022/1/17 0:00,S,ljbkm-31qui-kqs3u-cv4po-621fq,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,139
479,M432718875,D00000801,2022/1/18 23:14,2022/1/18 0:00,S,no4xh-wc4wd-dyxz3-go3pr-l38d8,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,32
480,M3733605706,D00000768,2022/1/18 13:25,2022/1/18 0:00,S,pm3b5-d7opm-n0jpa-zs43k-zeqw8,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,91
481,M3466832406,D00000721,2022/1/17 11:48,2022/1/17 0:00,S,wen1s-hh3yu-uuwno-z1fii-0rwxv,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,63
482,M190721100,D00000778,2022/1/18 16:20,2022/1/18 0:00,S,h0f6o-oibx2-f3zyw-yzg8j-s6f1p,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,61
483,M229891076,D00000784,2022/1/18 17:59,2022/1/18 0:00,S,5sckq-q4rwl-hxea7-rcrzz-7aibi,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,135
484,M2957634988,D00000625,2022/1/15 7:36,2022/1/15 0:00,S,1vu67-8yp7o-xqffm-us3kj-tpgxy,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,86
485,M4567424418,D00000588,2022/1/14 15:23,2022/1/14 0:00,S,y7gv0-rskus-a91nj-dh15h-1cy7r,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,47
486,M2318518441,D00000823,2022/1/19 12:00,2022/1/19 0:00,S,qb5i5-t6e5k-mpqz4-y0o1e-sutun,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,99
487,M3471046305,D00000777,2022/1/18 16:13,2022/1/18 0:00,S,mql2g-yrmgy-v5d7r-ambk3-a8y9r,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,75
488,M3037584278,D00000794,2022/1/18 21:01,2022/1/18 0:00,S,q5wge-bhlpl-sc9ty-qelkq-flbkb,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,73
489,M4661680262,D00000755,2022/1/18 10:02,2022/1/18 0:00,S,5v3a7-s0wqn-rqr8e-ucmx1-nio0j,PVG,HRB,上海,哈尔滨,SHA,HRB,2022/1/17 12:05,HO1263,2022/1/17,HO1263_2022-01-17,91
